0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
"(0.8572784662246704, 0.5502445697784424, -0.13561570644378662)","(0.8731167912483215, 0.5580578446388245, -0.17070701718330383)","(0.873448371887207, 0.5597416162490845, -0.17060670256614685)","(0.8739597797393799, 0.5616351962089539, -0.17058667540550232)","(0.8733275532722473, 0.5564529299736023, -0.12060077488422394)","(0.8738515973091125, 0.5570446848869324, -0.12061131745576859)","(0.874514102935791, 0.5577614903450012, -0.12067823112010956)","(0.8673589825630188, 0.5732963681221008, -0.24107441306114197)","(0.8682138323783875, 0.5692784786224365, -0.017399867996573448)","(0.8381875157356262, 0.5551720857620239, -0.15363077819347382)","(0.8379229307174683, 0.5524686574935913, -0.08925608545541763)","(0.7722885012626648, 0.587367594242096, -0.3504977226257324)","(0.7605506777763367, 0.5668548345565796, 0.16684234142303467)","(0.6171733736991882, 0.5924755334854126, -0.40499356389045715)","(0.6121286153793335, 0.5703941583633423, 0.22983981668949127)","(0.47440168261528015, 0.5844790935516357, -0.3712254464626312)","(0.49683067202568054, 0.5634258389472961, 0.1871878057718277)","(0.43104586005210876, 0.5865280032157898, -0.4120054543018341)","(0.45730268955230713, 0.5621840357780457, 0.20697607100009918)","(0.4271935224533081, 0.5813382267951965, -0.39123326539993286)","(0.45290568470954895, 0.5605531930923462, 0.15683196485042572)","(0.4409940540790558, 0.578353226184845, -0.3601779639720917)","(0.4688267111778259, 0.5609086751937866, 0.16812017560005188)","(0.5046167373657227, 0.557492733001709, -0.17340952157974243)","(0.5003577470779419, 0.5500969886779785, 0.17352049052715302)","(0.39384037256240845, 0.4518190920352936, -0.20048770308494568)","(0.3042408525943756, 0.5357612371444702, 0.23844119906425476)","(0.3037910759449005, 0.5398330688476562, 0.033578868955373764)","(0.09567385911941528, 0.5356358289718628, 0.29083001613616943)","(0.3112201392650604, 0.5572255253791809, 0.060317378491163254)","(0.07540182024240494, 0.5478707551956177, 0.2876318693161011)","(0.22396786510944366, 0.5466561317443848, 0.12172334641218185)","(0.03040618635714054, 0.5081299543380737, 0.25272631645202637)"
"(0.8551428914070129, 0.5490013360977173, -0.14121320843696594)","(0.869909405708313, 0.5565702319145203, -0.17518995702266693)","(0.8702762126922607, 0.5583166480064392, -0.17506667971611023)","(0.8708875179290771, 0.5601664185523987, -0.1750345230102539)","(0.8701692223548889, 0.5549452304840088, -0.12606589496135712)","(0.8707586526870728, 0.5555976629257202, -0.12608222663402557)","(0.8715510964393616, 0.5563696026802063, -0.1261867880821228)","(0.864871621131897, 0.5718985199928284, -0.2426595240831375)","(0.865765392780304, 0.5681136846542358, -0.023967863991856575)","(0.8368157148361206, 0.5542118549346924, -0.15837423503398895)","(0.8369277119636536, 0.551468014717102, -0.09543319046497345)","(0.77007657289505, 0.5864604711532593, -0.3553115427494049)","(0.7588414549827576, 0.5662091970443726, 0.16493090987205505)","(0.6154302358627319, 0.5919180512428284, -0.4115288257598877)","(0.6101077795028687, 0.5702255368232727, 0.22589179873466492)","(0.4735904335975647, 0.5834535360336304, -0.37478238344192505)","(0.4969242811203003, 0.5611097812652588, 0.17822229862213135)","(0.43063512444496155, 0.5862450003623962, -0.4154706299304962)","(0.45711779594421387, 0.5600798726081848, 0.19707287847995758)","(0.4264272153377533, 0.5806560516357422, -0.3957766592502594)","(0.4526497423648834, 0.5585503578186035, 0.1464538276195526)","(0.44078177213668823, 0.5772100687026978, -0.36395496129989624)","(0.46867769956588745, 0.5586759448051453, 0.15856128931045532)","(0.5028022527694702, 0.5570600032806396, -0.1778331995010376)","(0.49734213948249817, 0.5483385324478149, 0.17792782187461853)","(0.40705788135528564, 0.4493761956691742, -0.19684484601020813)","(0.30501750111579895, 0.535561203956604, 0.24920448660850525)","(0.3230069577693939, 0.5400486588478088, 0.04445186257362366)","(0.095023974776268, 0.5361136198043823, 0.30784961581230164)","(0.34003788232803345, 0.5584425926208496, 0.07034233212471008)","(0.07379418611526489, 0.5483087301254272, 0.30454519391059875)","(0.24776197969913483, 0.5509733557701111, 0.13860537111759186)","(0.028840351849794388, 0.5082579851150513, 0.2757493853569031)"
"(0.8524107933044434, 0.5477474927902222, -0.12962639331817627)","(0.8667520880699158, 0.5551083087921143, -0.16181422770023346)","(0.8672133684158325, 0.556880533695221, -0.16169029474258423)","(0.8679031133651733, 0.5587018728256226, -0.16164281964302063)","(0.8669680953025818, 0.5535765886306763, -0.11476677656173706)","(0.8675926923751831, 0.5542656183242798, -0.11478415876626968)","(0.86844801902771, 0.5550822019577026, -0.1149158775806427)","(0.8622541427612305, 0.5704266428947449, -0.22498853504657745)","(0.8631250858306885, 0.5670458078384399, -0.013139166869223118)","(0.834929347038269, 0.5529857873916626, -0.1445176899433136)","(0.8350946307182312, 0.5503827929496765, -0.08364107459783554)","(0.7681407332420349, 0.5844658613204956, -0.3420424163341522)","(0.7577102780342102, 0.5663355588912964, 0.1757412850856781)","(0.6147074699401855, 0.5897186994552612, -0.40028926730155945)","(0.6096171736717224, 0.5702215433120728, 0.23482348024845123)","(0.473006010055542, 0.5815905928611755, -0.35819146037101746)","(0.49490275979042053, 0.5610745549201965, 0.18647724390029907)","(0.430450975894928, 0.5852252244949341, -0.39313557744026184)","(0.45688575506210327, 0.5603407025337219, 0.20595526695251465)","(0.42577093839645386, 0.5796864032745361, -0.3744238615036011)","(0.451614648103714, 0.5587984323501587, 0.1556793600320816)","(0.4408460855484009, 0.5760093331336975, -0.3467569649219513)","(0.46709099411964417, 0.558601438999176, 0.16666698455810547)","(0.5014771223068237, 0.5551544427871704, -0.17610536515712738)","(0.4953673481941223, 0.5468454360961914, 0.176181823015213)","(0.4205579459667206, 0.4428028464317322, -0.1923089623451233)","(0.30547821521759033, 0.5343766212463379, 0.24411794543266296)","(0.35869354009628296, 0.540172278881073, 0.06550227850675583)","(0.09692246466875076, 0.5363396406173706, 0.3016746938228607)","(0.3916192650794983, 0.5611662864685059, 0.0910658910870552)","(0.07159740477800369, 0.5483874678611755, 0.2992103695869446)","(0.28465795516967773, 0.560472846031189, 0.17118217051029205)","(0.02828524075448513, 0.5074287056922913, 0.27919214963912964)"
"(0.8498952984809875, 0.5466924905776978, -0.08928342163562775)","(0.86421138048172, 0.5537844300270081, -0.12375549972057343)","(0.8647225499153137, 0.5556197762489319, -0.12366380542516708)","(0.865462601184845, 0.5574684739112854, -0.12363895773887634)","(0.864418625831604, 0.5522453784942627, -0.07439322769641876)","(0.8650442361831665, 0.5529357194900513, -0.07438458502292633)","(0.8659264445304871, 0.5537610054016113, -0.07452220469713211)","(0.8601379990577698, 0.569348156452179, -0.19641774892807007)","(0.8609912395477295, 0.5660081505775452, 0.0232310239225626)","(0.8326361179351807, 0.5521925091743469, -0.10812584310770035)","(0.8329321146011353, 0.5495675802230835, -0.04462720453739166)","(0.7670096755027771, 0.5837138891220093, -0.3145228624343872)","(0.7568497657775879, 0.5664395689964294, 0.20093604922294617)","(0.6139817237854004, 0.5881816744804382, -0.37326931953430176)","(0.6097354292869568, 0.570263683795929, 0.26396799087524414)","(0.47344285249710083, 0.5807169079780579, -0.3251594007015228)","(0.4935084581375122, 0.561147153377533, 0.22347936034202576)","(0.43071115016937256, 0.5845916271209717, -0.3554799258708954)","(0.4559420347213745, 0.5618935227394104, 0.24325188994407654)","(0.42636793851852417, 0.5797097086906433, -0.3363315463066101)","(0.45062267780303955, 0.5605047941207886, 0.19509178400039673)","(0.44124966859817505, 0.5760799646377563, -0.3133183717727661)","(0.46535369753837585, 0.5592064261436462, 0.20440693199634552)","(0.5008858442306519, 0.5551809072494507, -0.17465296387672424)","(0.49433571100234985, 0.5467506051063538, 0.1747114062309265)","(0.4239997863769531, 0.4404173791408539, -0.18808458745479584)","(0.3081170618534088, 0.533807098865509, 0.231820210814476)","(0.3681872487068176, 0.5402662754058838, 0.06865096837282181)","(0.09766698628664017, 0.5362533330917358, 0.29563409090042114)","(0.39857321977615356, 0.562283456325531, 0.09399323165416718)","(0.07104338705539703, 0.5484199523925781, 0.29339057207107544)","(0.2981974184513092, 0.5611015558242798, 0.16784854233264923)","(0.025911983102560043, 0.505313515663147, 0.2594805359840393)"
"(0.84620201587677, 0.5453693866729736, -0.08710922300815582)","(0.8613762855529785, 0.5522411465644836, -0.12261658906936646)","(0.8619310855865479, 0.5541045069694519, -0.12253852188587189)","(0.8626610636711121, 0.5559636354446411, -0.12252405285835266)","(0.8615967631340027, 0.5508700013160706, -0.07189452648162842)","(0.8622336387634277, 0.5516210198402405, -0.07188214361667633)","(0.863085150718689, 0.5525268316268921, -0.07201870530843735)","(0.8575294613838196, 0.5680125951766968, -0.19871115684509277)","(0.8584187030792236, 0.5649412870407104, 0.02628658339381218)","(0.828150749206543, 0.5507910251617432, -0.1072985976934433)","(0.8285138607025146, 0.5482932329177856, -0.0421878807246685)","(0.7652876973152161, 0.5828534364700317, -0.3134627342224121)","(0.7558379173278809, 0.5664932727813721, 0.1992303431034088)","(0.6117733716964722, 0.5872935652732849, -0.37037575244903564)","(0.6088023781776428, 0.5702301859855652, 0.2619948089122772)","(0.473030686378479, 0.5803449153900146, -0.3193400502204895)","(0.49115410447120667, 0.5613521337509155, 0.22104430198669434)","(0.4303232431411743, 0.5837269425392151, -0.34757378697395325)","(0.4543948769569397, 0.5619311928749084, 0.24053293466567993)","(0.4256632626056671, 0.5797502994537354, -0.3283797800540924)","(0.4490353465080261, 0.5605429410934448, 0.19232985377311707)","(0.4410126507282257, 0.5761054754257202, -0.307358056306839)","(0.4604335427284241, 0.5601328611373901, 0.2018408179283142)","(0.5001634955406189, 0.5545843839645386, -0.1737075299024582)","(0.49317440390586853, 0.5458375811576843, 0.17375952005386353)","(0.4243192970752716, 0.4389953017234802, -0.18596909940242767)","(0.30822354555130005, 0.5335129499435425, 0.22886502742767334)","(0.3794548809528351, 0.5405722260475159, 0.07318200170993805)","(0.09573964774608612, 0.5362399816513062, 0.2943011224269867)","(0.4021511375904083, 0.5641262531280518, 0.09837930649518967)","(0.06954997777938843, 0.5478135943412781, 0.2920573353767395)","(0.299831360578537, 0.5602220296859741, 0.1680668741464615)","(0.023360973224043846, 0.5055844187736511, 0.25654059648513794)"
"(0.8448693752288818, 0.5445957779884338, -0.08602850139141083)","(0.8600803017616272, 0.5516287684440613, -0.12148687243461609)","(0.8605703711509705, 0.5535138249397278, -0.12141081690788269)","(0.8612052202224731, 0.5553999543190002, -0.12139963358640671)","(0.8603846430778503, 0.5502256155014038, -0.07001172751188278)","(0.8610139489173889, 0.5509518384933472, -0.06999657303094864)","(0.8618485927581787, 0.5518410205841064, -0.07012426853179932)","(0.8558027744293213, 0.5674206018447876, -0.19737058877944946)","(0.8569116592407227, 0.5642908215522766, 0.03128652274608612)","(0.8264830708503723, 0.5499032139778137, -0.10629132390022278)","(0.8270270228385925, 0.5473815202713013, -0.04020731896162033)","(0.7635895609855652, 0.5818063616752625, -0.3149075210094452)","(0.7547129988670349, 0.5660794377326965, 0.2063804268836975)","(0.6103847026824951, 0.5865224599838257, -0.3745576739311218)","(0.6082010865211487, 0.5697685480117798, 0.27030208706855774)","(0.47313088178634644, 0.5798651576042175, -0.3318858742713928)","(0.4903711974620819, 0.5610811114311218, 0.22798499464988708)","(0.4304884970188141, 0.5831111073493958, -0.36331114172935486)","(0.4542582631111145, 0.5619621276855469, 0.24794510006904602)","(0.4256077706813812, 0.579756498336792, -0.34331750869750977)","(0.4489906430244446, 0.5605130791664124, 0.1992003321647644)","(0.4410683810710907, 0.5761615037918091, -0.31998327374458313)","(0.46088019013404846, 0.5599239468574524, 0.2084265798330307)","(0.49886059761047363, 0.5537858009338379, -0.17363104224205017)","(0.49140408635139465, 0.5449736714363098, 0.17368820309638977)","(0.4227025806903839, 0.4381951689720154, -0.18689905107021332)","(0.3086022734642029, 0.5325743556022644, 0.22536848485469818)","(0.372650682926178, 0.5406268835067749, 0.06557619571685791)","(0.09533078223466873, 0.5357698202133179, 0.2931790351867676)","(0.3988950550556183, 0.5643565654754639, 0.09053695201873779)","(0.06878574937582016, 0.5472634434700012, 0.29114750027656555)","(0.2983338236808777, 0.561658501625061, 0.1596718728542328)","(0.02252843603491783, 0.5058112740516663, 0.25577738881111145)"
"(0.8437594175338745, 0.5439208745956421, -0.09047377109527588)","(0.8590157628059387, 0.5510299801826477, -0.12543538212776184)","(0.8594865798950195, 0.5529100894927979, -0.12535874545574188)","(0.8600983619689941, 0.5548011064529419, -0.1253456175327301)","(0.8593417406082153, 0.5496395826339722, -0.07444606721401215)","(0.859963059425354, 0.5503586530685425, -0.07443484663963318)","(0.8607920408248901, 0.5512412190437317, -0.07454843074083328)","(0.854654848575592, 0.5667914152145386, -0.2008931040763855)","(0.8558556437492371, 0.5636901259422302, 0.025668922811746597)","(0.8253292441368103, 0.5491607785224915, -0.11087284982204437)","(0.8258526921272278, 0.5466678738594055, -0.045309629291296005)","(0.7623116970062256, 0.5809293389320374, -0.3178054094314575)","(0.7541031837463379, 0.5657593607902527, 0.20075194537639618)","(0.6102941036224365, 0.5861202478408813, -0.37633150815963745)","(0.6083645820617676, 0.5697328448295593, 0.26581457257270813)","(0.47335290908813477, 0.5799115896224976, -0.3359988033771515)","(0.4901396334171295, 0.5612013339996338, 0.22333663702011108)","(0.4306580722332001, 0.5831074118614197, -0.36792686581611633)","(0.4544305205345154, 0.5619991421699524, 0.24258381128311157)","(0.42588111758232117, 0.5797727108001709, -0.3480665385723114)","(0.44924837350845337, 0.5605177879333496, 0.19332283735275269)","(0.4413372576236725, 0.5762026906013489, -0.3241955041885376)","(0.4614567160606384, 0.5598882436752319, 0.20354607701301575)","(0.4965573251247406, 0.5530969500541687, -0.17350603640079498)","(0.4893949627876282, 0.5445984601974487, 0.17357029020786285)","(0.4153391420841217, 0.4384361803531647, -0.18618053197860718)","(0.3087095618247986, 0.530793309211731, 0.23024150729179382)","(0.3698185384273529, 0.540677011013031, 0.06805122643709183)","(0.09558981657028198, 0.5345178842544556, 0.29135680198669434)","(0.3948054313659668, 0.564531683921814, 0.09351926296949387)","(0.06741759181022644, 0.5462818145751953, 0.28968948125839233)","(0.2961125373840332, 0.5604962706565857, 0.1690807342529297)","(0.020922979339957237, 0.5045260190963745, 0.26322728395462036)"
"(0.8423078656196594, 0.5433007478713989, -0.09281361103057861)","(0.8576334714889526, 0.5504257082939148, -0.12755531072616577)","(0.858109176158905, 0.5522836446762085, -0.12747788429260254)","(0.8587365746498108, 0.5541600584983826, -0.12746305763721466)","(0.8579331040382385, 0.5490868091583252, -0.07663735002279282)","(0.8585396409034729, 0.5498166084289551, -0.07662812620401382)","(0.8593617081642151, 0.5507074594497681, -0.07673130929470062)","(0.8532447218894958, 0.5661193132400513, -0.2030479609966278)","(0.8543974161148071, 0.5631133317947388, 0.02274036407470703)","(0.8239930868148804, 0.5484369397163391, -0.11335782706737518)","(0.8243542909622192, 0.5460439324378967, -0.04800986871123314)","(0.761100172996521, 0.5800047516822815, -0.31949326395988464)","(0.753056526184082, 0.5653754472732544, 0.19884489476680756)","(0.6088087558746338, 0.5852628350257874, -0.3779790997505188)","(0.6075168251991272, 0.5692446827888489, 0.26414379477500916)","(0.4730672240257263, 0.5790926814079285, -0.337327778339386)","(0.4886607825756073, 0.5609296560287476, 0.22189797461032867)","(0.4305546283721924, 0.5822635889053345, -0.36914968490600586)","(0.45268914103507996, 0.5616661906242371, 0.2412814497947693)","(0.42557868361473083, 0.5788822770118713, -0.3495454490184784)","(0.44782906770706177, 0.5602508783340454, 0.1914655864238739)","(0.4408670961856842, 0.5755225419998169, -0.3255176842212677)","(0.4605402946472168, 0.5594224333763123, 0.2019035369157791)","(0.4945535957813263, 0.5517703294754028, -0.17364470660686493)","(0.4869259297847748, 0.5436887741088867, 0.17371806502342224)","(0.41111141443252563, 0.4378884732723236, -0.18562647700309753)","(0.3082731366157532, 0.5288355350494385, 0.2365024983882904)","(0.3697564899921417, 0.540445864200592, 0.07269119471311569)","(0.09612233936786652, 0.5329561829566956, 0.29330044984817505)","(0.39462944865226746, 0.5643118023872375, 0.09869066625833511)","(0.06672381609678268, 0.5455995202064514, 0.29186999797821045)","(0.3004443347454071, 0.5590599179267883, 0.17717379331588745)","(0.02189006842672825, 0.5027226805686951, 0.2716222405433655)"
"(0.8390406966209412, 0.5421818494796753, -0.10143144428730011)","(0.854766309261322, 0.5492595434188843, -0.13701653480529785)","(0.8552378416061401, 0.5511235594749451, -0.1368962973356247)","(0.8558251857757568, 0.5530359148979187, -0.13686276972293854)","(0.8550217747688293, 0.5479227304458618, -0.08623599261045456)","(0.855584442615509, 0.5486319661140442, -0.08623766154050827)","(0.8562975525856018, 0.5495123267173767, -0.08638028055429459)","(0.8506306409835815, 0.5650784969329834, -0.21173807978630066)","(0.851841390132904, 0.5619108080863953, 0.014789474196732044)","(0.8204352259635925, 0.5470687747001648, -0.12119333446025848)","(0.8205748796463013, 0.5446702837944031, -0.055772945284843445)","(0.758263885974884, 0.5794383883476257, -0.3266502916812897)","(0.7505059838294983, 0.5636365413665771, 0.1976785808801651)","(0.6050357222557068, 0.5850294828414917, -0.378987580537796)","(0.6045655012130737, 0.5680489540100098, 0.2610416114330292)","(0.46732744574546814, 0.5791482329368591, -0.33222442865371704)","(0.4848478138446808, 0.5606786012649536, 0.20791496336460114)","(0.42596134543418884, 0.5821197628974915, -0.3647666573524475)","(0.45060276985168457, 0.561165452003479, 0.22786901891231537)","(0.42038965225219727, 0.578781008720398, -0.3452983498573303)","(0.4441746175289154, 0.5597307085990906, 0.17592193186283112)","(0.4349409341812134, 0.5755254030227661, -0.32052746415138245)","(0.4555531442165375, 0.5589884519577026, 0.18724678456783295)","(0.4897269308567047, 0.5505580902099609, -0.17998173832893372)","(0.4829063415527344, 0.5414362549781799, 0.18009868264198303)","(0.4083692729473114, 0.4363156855106354, -0.20027020573616028)","(0.3033906817436218, 0.5187095999717712, 0.258281409740448)","(0.36955875158309937, 0.5403646230697632, 0.06833427399396896)","(0.09657463431358337, 0.5315256118774414, 0.31208547949790955)","(0.3926546275615692, 0.5641307234764099, 0.08920453488826752)","(0.06562645733356476, 0.543826162815094, 0.3093167543411255)","(0.29046115279197693, 0.5607038736343384, 0.16651269793510437)","(0.022404439747333527, 0.49702921509742737, 0.29748794436454773)"
"(0.8364938497543335, 0.5408011078834534, -0.1014663353562355)","(0.8522943258285522, 0.547916829586029, -0.13815288245677948)","(0.8527295589447021, 0.5497754216194153, -0.13803255558013916)","(0.8532568216323853, 0.5517133474349976, -0.13799533247947693)","(0.8525577187538147, 0.5465810894966125, -0.0863395407795906)","(0.8530871868133545, 0.547288715839386, -0.08634082227945328)","(0.8537234663963318, 0.5481805801391602, -0.08648037910461426)","(0.8480191826820374, 0.5638552904129028, -0.21936185657978058)","(0.8493122458457947, 0.5605676770210266, 0.016001319512724876)","(0.8176412582397461, 0.5455053448677063, -0.1226118952035904)","(0.8175789713859558, 0.5431457757949829, -0.05597970262169838)","(0.755040168762207, 0.5790428519248962, -0.3401797115802765)","(0.7481155395507812, 0.5612073540687561, 0.2030089646577835)","(0.5999197363853455, 0.584713339805603, -0.3911150097846985)","(0.6004790663719177, 0.5649029016494751, 0.2647557258605957)","(0.4601113498210907, 0.5791279673576355, -0.3347139060497284)","(0.4794100522994995, 0.5584914088249207, 0.20736700296401978)","(0.41871845722198486, 0.5817753076553345, -0.36560648679733276)","(0.444974809885025, 0.5580931305885315, 0.2278943955898285)","(0.41350001096725464, 0.5785373449325562, -0.3490118384361267)","(0.4379061460494995, 0.557194173336029, 0.17568683624267578)","(0.4279288053512573, 0.5754871964454651, -0.32363441586494446)","(0.449405699968338, 0.5571107864379883, 0.18627537786960602)","(0.48446738719940186, 0.549889326095581, -0.1900579035282135)","(0.4778296649456024, 0.5388388633728027, 0.1901904046535492)","(0.40677881240844727, 0.43543344736099243, -0.20920461416244507)","(0.30202507972717285, 0.5022922158241272, 0.29770538210868835)","(0.36724770069122314, 0.5414384007453918, 0.06123752146959305)","(0.1060405820608139, 0.528368353843689, 0.35633671283721924)","(0.3891131579875946, 0.5640198588371277, 0.08496005088090897)","(0.07883745431900024, 0.5404099822044373, 0.35326433181762695)","(0.28632041811943054, 0.5610260963439941, 0.18384620547294617)","(0.030389847233891487, 0.4961490035057068, 0.35251283645629883)"
"(0.835047721862793, 0.5398332476615906, -0.0918423980474472)","(0.8507023453712463, 0.5467758774757385, -0.12718375027179718)","(0.8511499762535095, 0.5486394762992859, -0.1270749866962433)","(0.8517676591873169, 0.550579845905304, -0.1270376592874527)","(0.8509469032287598, 0.5455483794212341, -0.0767555981874466)","(0.851457953453064, 0.5463084578514099, -0.07676870375871658)","(0.8521493673324585, 0.5472716689109802, -0.07690824568271637)","(0.8466540575027466, 0.5627328157424927, -0.2057696431875229)","(0.8478111028671265, 0.5595026016235352, 0.021736767143011093)","(0.8166940212249756, 0.5443780422210693, -0.11301025003194809)","(0.8166120052337646, 0.542107105255127, -0.04778106510639191)","(0.7540267705917358, 0.5787186026573181, -0.32901719212532043)","(0.7452617883682251, 0.5596470832824707, 0.2042737752199173)","(0.5991950631141663, 0.5845080614089966, -0.38818883895874023)","(0.5965099930763245, 0.5630252361297607, 0.26882117986679077)","(0.4591319262981415, 0.5790960788726807, -0.3423113226890564)","(0.477786123752594, 0.5564344525337219, 0.21986213326454163)","(0.4178238809108734, 0.5817704200744629, -0.3757185637950897)","(0.4335920214653015, 0.5570486783981323, 0.24322812259197235)","(0.41247206926345825, 0.5785480737686157, -0.35240787267684937)","(0.4362199008464813, 0.5554524064064026, 0.1923670470714569)","(0.4270666241645813, 0.5755137801170349, -0.32970133423805237)","(0.44768035411834717, 0.55545574426651, 0.19977279007434845)","(0.4853857755661011, 0.549397349357605, -0.18843594193458557)","(0.47752630710601807, 0.5377371311187744, 0.18855911493301392)","(0.4060909152030945, 0.43456920981407166, -0.2053002268075943)","(0.3082852363586426, 0.49032431840896606, 0.2781652510166168)","(0.3650263547897339, 0.5437027812004089, 0.060250911861658096)","(0.1300085037946701, 0.5245977640151978, 0.34780552983283997)","(0.3837418854236603, 0.564349889755249, 0.08238117396831512)","(0.0984874740242958, 0.5388330817222595, 0.34630072116851807)","(0.2802518308162689, 0.5610070824623108, 0.17072205245494843)","(0.03756943717598915, 0.4965870976448059, 0.3374110460281372)"
"(0.8343556523323059, 0.5389444828033447, -0.08332081139087677)","(0.8498756289482117, 0.5458687543869019, -0.11834286898374557)","(0.8503652811050415, 0.5477088689804077, -0.11823935061693192)","(0.8510764241218567, 0.5496206879615784, -0.11820866167545319)","(0.8500862717628479, 0.5447410941123962, -0.0670810118317604)","(0.8506110310554504, 0.5455484986305237, -0.06708639860153198)","(0.8513739705085754, 0.5465735793113708, -0.06721951067447662)","(0.8458551168441772, 0.5617892742156982, -0.1961883157491684)","(0.8468894958496094, 0.5586732625961304, 0.03273487091064453)","(0.8164035081863403, 0.543320894241333, -0.10521107912063599)","(0.8162161707878113, 0.5412210822105408, -0.039061643183231354)","(0.7517224550247192, 0.5780460238456726, -0.3260003328323364)","(0.7427765727043152, 0.5589695572853088, 0.21284237504005432)","(0.5966362357139587, 0.5838783979415894, -0.3901316821575165)","(0.591792106628418, 0.5610541105270386, 0.27831846475601196)","(0.45289739966392517, 0.5786701440811157, -0.3561771810054779)","(0.46542617678642273, 0.5560834407806396, 0.230367049574852)","(0.4117048382759094, 0.5806723833084106, -0.3952223062515259)","(0.4252789318561554, 0.5552638173103333, 0.25381019711494446)","(0.406208872795105, 0.5772334337234497, -0.3674643635749817)","(0.421155720949173, 0.5544337034225464, 0.203453928232193)","(0.4204874634742737, 0.5746533870697021, -0.34225332736968994)","(0.43420159816741943, 0.554772675037384, 0.21070551872253418)","(0.48399150371551514, 0.5478854179382324, -0.18729627132415771)","(0.47640058398246765, 0.5369739532470703, 0.18743561208248138)","(0.40479913353919983, 0.4338018298149109, -0.21011386811733246)","(0.3318321108818054, 0.46955084800720215, 0.23892702162265778)","(0.36130374670028687, 0.5393427610397339, 0.051317717880010605)","(0.15609878301620483, 0.5209933519363403, 0.3351159393787384)","(0.3804454505443573, 0.5618211030960083, 0.07725544273853302)","(0.13448017835617065, 0.5387765169143677, 0.33521997928619385)","(0.2818838655948639, 0.5593822598457336, 0.16031335294246674)","(0.05251877009868622, 0.4976726472377777, 0.32903560996055603)"
